"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","rec19","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13","Biomass14"
"9082",1.96591844662941,0.537635698858734,0.0940905643359732,0.0379939290424508,4419.73441695676,0,0,0,45690.3339875332,830620.256952895,1658723.15710056,1221392.52509283,1128894.56219623,1869549.06852693,3513760.3496484,2460268.32436395,2298289.56687484,1795024.58588316,2166221.76142349,2969944.94340817,2299455.63961369,1007739.45111041,1436171.5771375,2933424.40519183,94.2685017515059,65.0176925359203,94.9653161435382,62.246897966202,98.9948861042669,305.108931343222,171.706786392854,156.099670968857,103.35037202411,214.306822029703,168.228943782087,151.921830991223,137.132171913468,154.458883574288
"9083",1.93857877948263,0.573115988386038,0.0955548831614261,0.038326959587065,4420.47880677058,0,0,0,46553.5596170869,846321.08643651,1734956.85065198,1279502.61989855,1186616.55515603,1971621.41483973,3729362.69063791,2631797.74639469,2475869.40819828,1935034.22793839,2335344.15151687,3196830.01206442,2473191.93209104,1078152.30749353,1524345.41362854,2996698.33997472,94.5124166714037,65.2747649850531,95.116379227372,62.5500558310655,99.2269414806265,306.980682171983,173.511719354193,157.655543571536,104.684224073961,216.301104231037,170.098769083374,153.645015838801,138.783561758196,155.843112324636
"9085",1.72794012191929,0.550513940594446,0.0978391422023059,0.0402016019856615,4422.04292952342,0,0,0,47479.5499494384,863017.368601812,1745280.40791054,1291777.05817187,1203651.59833579,2012583.08862206,3836114.84614265,2707619.67875669,2541839.86379368,1989491.86170297,2407261.81030355,3315025.579208,2584392.15579826,1139834.31115261,1635332.4321396,3171835.75414517,104.206594992697,72.1212691842956,104.711367352535,69.2077454573851,109.363682155573,340.310305770592,190.982714119782,173.020834800027,116.707148685475,236.532563078869,187.833763429902,169.871667325113,154.01495616733,170.10113029215
"9086",1.93102355933844,0.606559463483446,0.0914693930037331,0.0325415737602744,4422.08091131145,0,0,0,47271.3998379096,859384.868116189,1815946.96968027,1341223.121372,1247303.66249713,2076574.75306892,3953186.73029978,2803604.2820373,2655387.50970162,2076339.21182322,2505505.38168669,3424563.31495037,2649960.26014814,1149030.60286173,1621527.65386181,3595040.24981583,98.0098922814398,67.4313739776323,98.9120573864611,64.4506354443138,102.969082341699,315.186504116732,186.746559882203,171.417908394584,107.612427278975,238.081021207942,181.000210184275,162.785158290417,145.08039231573,172.622218320103
"9093",1.59345498460212,0.668652766850028,0.103560099871672,0.0346401629302047,4422.95529020521,0,0,0,51426.5856450899,934780.464464216,2061944.1638899,1535761.62760441,1449233.38785262,2453373.87742669,4780563.14957703,3466918.40892481,3364763.26153123,2639833.09602277,3195367.86478122,4381344.57610425,3415890.56711609,1482781.63431025,2091003.53385693,4206245.288147,108.423006402119,75.425098408262,108.537316741684,72.6248604011901,113.684192901639,358.778087964366,220.201394974875,201.338669674947,129.18480818613,278.336257237214,214.366100849322,193.11757906012,173.016735199019,201.327405802548
"9097",1.67746750606703,0.638737429415149,0.100029388018521,0.0258453607219228,4421.72337314054,0,0,0,49900.0612928421,907065.107309077,1959371.02052108,1455552.62634405,1366986.96989588,2302238.091497,4452563.50241176,3201636.57636109,3105445.22691161,2433993.24139561,2944168.53605227,4038472.53574969,3150952.25353106,1370688.19391842,1957853.77932822,5281293.11605653,105.618193355276,73.2434373997349,105.975101359834,70.3774851488512,110.805768877744,346.689087346379,239.78266945675,223.301911663106,128.854881552159,315.42947639421,228.583691586148,204.262509840384,178.378549463321,230.662872287614
"9098",1.55201072643953,0.663191181137377,0.10080273911927,0.0401154813552041,4423.13274845551,0,0,0,51736.8931395421,940378.665063132,2076103.25587628,1548265.11851639,1462959.49780205,2479653.66509631,4845742.27842319,3509593.09930391,3370692.55995758,2645243.93434534,3203633.50120042,4396890.91494167,3428596.55383327,1491802.09667771,2098384.77597887,3721363.47321466,113.517314340057,78.775932328609,113.842676703879,75.7284034348328,119.07804429913,373.283663605855,212.811557697376,192.822040147857,129.972655215147,263.644744699009,209.272423578333,189.249913741406,171.555858745294,189.614682715647
"9099",1.88162368179891,0.513046188358336,0.102151173402142,0.0334203028108279,4421.17085930016,0,0,0,45670.1184985237,830196.507748313,1617745.84470073,1191499.91229453,1101532.16554251,1827357.14474661,3428837.3816908,2398971.99290105,2259095.6795604,1765074.69915345,2132533.64323473,2934553.74200782,2283602.06400724,1008694.45047776,1459724.15385707,3443412.67986092,92.7327038614226,64.4297583111709,92.9160140464146,61.9866255903728,97.2542939254434,305.879855162949,189.404866714108,173.568388586233,109.987438588135,240.589461131543,183.922385669921,165.532461070776,147.860754209827,174.263774641879
"9101",1.63148926032695,0.625280144572267,0.103207930891934,0.0385321648795584,4420.8678003539,0,0,0,50007.9185412653,908977.381958958,1939724.64850775,1441705.33943085,1354760.92229604,2284620.72172587,4418538.50916344,3175702.80097274,3042918.58317501,2385550.47003916,2887586.38641233,3965919.90104381,3091192.20325043,1349940.93109532,1912581.24729865,3623837.50448772,106.15633296108,73.8253651115832,106.292660955019,71.0699363172634,111.313741437522,350.998454678182,205.726054619377,186.864423509237,124.299272406048,256.272507723932,201.752953363,182.262331680633,164.702305483309,184.603635370474
"9109",1.78744885182594,0.605681116069063,0.0917516060113667,0.0277558293711922,4420.16856030951,0,0,0,48252.5634625522,877157.336088644,1859466.62820767,1377454.35249048,1286418.27982478,2152295.78429867,4129126.56414453,2935543.47121412,2795736.82529555,2188507.86577273,2644820.55837793,3626410.65417113,2822031.61845064,1229943.47818932,1757554.53820664,4548721.53497326,105.639340170909,72.6999586677085,106.590978328525,69.4988656173498,110.979289785135,339.959085626311,217.241038286416,201.408661224801,119.364290230537,283.037058634768,208.170142633491,186.397956353411,163.834133080716,206.441167679888
"9116",1.85234804141442,0.555696439507648,0.103870773372815,0.0268974317655595,4421.97706149436,0,0,0,46734.8445585223,849566.602222797,1707916.61901688,1260257.63705676,1169862.94231207,1948427.49511732,3684318.93719769,2602583.23340856,2489516.09761885,1946623.66981372,2351775.70098965,3230173.91273429,2514329.50164898,1103166.91215177,1592220.89102929,4428416.89973161,93.0678250406442,64.7608628907197,93.1471031551001,62.3678043304552,97.5791115678281,308.182348804531,212.874254256796,197.748928323094,115.833043643185,278.529853939338,203.521659148161,182.073795594875,159.580824705786,203.386485060832
"9118",2.01545140560009,0.578964662202638,0.0867043793490431,0.0328276874090295,4423.01365629631,0,0,0,46219.8620085676,840283.488569157,1744064.69288215,1285488.38490557,1190500.726347,1972565.16100258,3729348.45510596,2622806.25434154,2458292.35087909,1920319.30526873,2315596.53131095,3164460.83910295,2444664.47258526,1061884.90206631,1501906.76243843,3372806.52011194,97.7560935172435,66.9480728071903,98.9848036474735,63.7900177613078,102.786139036519,310.60984536358,178.229090537322,163.509945881076,102.965180145618,226.949680499116,172.851803055809,155.493659480747,138.684627883348,164.496527196404
"9119",1.71595974166254,0.646733546328279,0.102030506005504,0.0285575848482451,4422.65945502702,0,0,0,49741.0430463889,904205.900164461,1957545.4831197,1452881.74414125,1363327.61549858,2294066.31124437,4428125.57105128,3189034.81587337,3096171.20990634,2426172.45375915,2933328.51007901,4018120.62900764,3128239.92664029,1357185.68220411,1925344.73167524,4690487.25890653,101.772577090448,70.7029943194753,101.981830488251,68.0171550501839,106.737000509384,335.605663231113,223.210469709726,206.57382241638,123.719116365926,289.691841257958,214.330985487107,192.06814993784,169.247741051432,211.0739706028
"9123",1.95494256209347,0.563843026696343,0.0918292056199466,0.0324298865727234,4419.96434998033,0,0,0,46271.4625779198,841194.235983906,1718560.77658134,1267007.35245811,1173815.53399014,1947625.89548474,3679816.50539599,2588046.73548364,2434748.33918289,1902425.912377,2295671.04142858,3143874.74340069,2435076.96045272,1062755.00124917,1513987.94347849,3495398.30539002,96.5275998933281,66.434237879185,97.3919466654997,63.5121805760527,101.40563553963,310.696063016964,184.74465458412,169.616837928547,106.352534315382,235.639833291534,179.016326933382,160.985896375797,143.434983288888,170.874559087964
"9126",1.80295364769869,0.581226784097199,0.104334949903199,0.0332739176093568,4419.6858967697,0,0,0,47610.9536328405,865484.349697463,1775094.27824821,1312181.46369676,1222174.27466011,2042492.21720876,3886518.78402338,2762107.90164675,2640960.52184051,2066502.33474255,2497509.3281535,3427639.32315043,2665426.16776941,1165993.30001204,1665164.51781565,3722435.00472744,95.3105933788714,66.3484895489796,95.3630096375982,63.9139504380319,99.9232715499002,315.937979842972,198.050987547506,181.541420443737,114.86318020751,251.723604941518,192.258767185417,173.014839792799,154.487392114387,182.359057139385
"9128",1.70302825437719,0.550521861598585,0.101012304513091,0.0312062047897612,4422.83466935297,0,0,0,47666.0949563041,866387.547057347,1747775.3718852,1294073.43171014,1206673.96484408,2019996.90555608,3852326.38838909,2723291.88902096,2586035.3682033,2024549.9174424,2450398.8377447,3377711.51744797,2640750.51441884,1166083.33211409,1690649.72660309,4142579.78978985,103.29491484477,71.6954878139348,103.57665545303,68.9304514074949,108.351248045992,339.832690460365,215.783491733953,198.592203564112,122.828774676517,276.683330315937,208.522088909518,187.323014812538,166.35273846558,200.929718759822
"9130",1.85552937549969,0.532011387378682,0.0984063440142307,0.0280354358619944,4422.29155279676,0,0,0,46219.3565998842,840180.163620783,1668213.04191542,1230439.02629453,1140226.32773632,1895287.49073349,3575774.6690988,2509370.4258077,2373887.27066362,1855622.4179744,2242226.91616735,3084115.42127594,2402534.65455447,1058640.85796187,1535046.54226891,4196425.0592745,96.630945567347,66.9127255043531,97.0622062161639,64.2317233889742,101.40375166387,315.991256658498,208.258130035831,192.959125119699,114.781701638599,270.96468813546,199.707081773521,178.870527988436,157.359111628387,197.563219430166
"9131",1.58868866970448,0.646638970220808,0.089021862293571,0.0321572829402606,4421.12730182819,0,0,0,50940.371081885,925913.991636885,2045314.66994177,1524828.34188812,1438036.94556855,2429550.09079821,4746773.20397686,3408883.81108172,3245563.18598441,2545880.13510507,3082414.43187767,4232876.93182639,3305717.297085,1440493.97249901,2048377.31497114,4499394.50187807,121.57395478983,83.4476744695585,122.901751365451,79.6328561885935,127.778579327902,388.578701063101,228.195444503855,209.620466543981,131.043403233012,291.397758644742,220.98760257621,198.684231041494,176.896383732202,211.375261754467
"9137",1.84086303882147,0.605303921960253,0.10296965939517,0.0335273576959766,4421.82046670233,0,0,0,47854.35025786,869945.148739829,1817019.86426665,1343168.24161355,1251801.34233831,2092088.29992133,3987202.56828025,2843611.72274264,2726261.21279772,2133204.93615801,2576578.88093534,3528213.34762098,2737317.99505285,1190831.4731289,1686814.55004802,3657971.3871445,94.2398275335249,65.5243684840956,94.3755352884743,63.0699873902729,98.8220314406203,311.429477440337,193.327411686004,177.127542020861,112.368378385501,245.464335076475,187.773663603239,169.013210393339,151.010390331244,177.772992623336
"9138",2.01724995009419,0.526256976826258,0.0962893301836789,0.0419789570076081,4421.04925495372,0,0,0,45195.5235728283,821638.627569578,1620800.64991924,1191716.53051281,1098917.97308912,1815786.27434138,3395470.801629,2371841.10629464,2208411.6823156,1723859.34311886,2079337.26826391,2849202.7933214,2201593.60883969,964912.530550525,1370122.00261803,2575308.03102858,90.3152182269111,62.4183053475535,90.847265413837,59.8399685069103,94.8088998435113,293.86360000446,160.863465778275,145.349507274774,99.421855485281,198.059856991547,158.670367567678,143.65316567645,130.675916434978,142.191344103056
"9140",1.64741898136165,0.568061954197787,0.104869481064312,0.0390912155430511,4422.26718562088,0,0,0,48515.3741080113,881794.833616626,1798644.56657588,1333905.27932178,1247664.30212884,2096004.15434767,4016404.38821731,2855851.95440032,2712190.50771158,2124734.00762765,2572933.37478675,3545704.34073654,2769901.05286872,1221371.05704164,1753540.62846015,3447810.84718554,103.925807814702,72.3796113488397,103.94693023796,69.7452841637357,108.946260540786,344.9079046771,202.559199478794,183.824657660492,122.861146396071,251.831177797205,198.842106315587,179.699098528493,162.570081402784,181.302134023003
"9143",1.86750371632361,0.560317238163758,0.0973200367633927,0.0366275628925469,4418.71746310186,0,0,0,46734.0183636596,849562.642448024,1724916.0528893,1273220.50828147,1182021.76915283,1967377.19492406,3726647.16790653,2628254.56358328,2476541.3922236,1936338.43911584,2338924.55204266,3209242.94429523,2490867.91057125,1091104.65411249,1555935.90767465,3235344.21918043,96.7961578593952,66.9607410766862,97.2988857910203,64.2353610915848,101.595124292128,315.722777959189,183.503579399967,167.203027802531,109.348031042683,230.182173859225,179.334676525565,161.7968011644,145.618165901424,166.137592359081
"9144",1.74982452776226,0.633856314004095,0.0866682597542926,0.0262972043673325,4422.24367748449,0,0,0,49166.2546942458,893766.809058774,1950342.19238905,1447878.23010173,1356744.90029451,2275752.8117855,4399745.45469317,3139983.99989041,2992093.9339488,2343659.25479839,2832801.96806097,3880970.83999195,3021431.53777857,1312177.36495294,1868803.84678161,4965714.80275343,112.631157899316,77.1324997520801,114.049745882166,73.4922611617076,118.427341569716,357.840533606798,227.881546875908,211.989039334634,123.12825340819,299.075261463006,217.512599149899,194.46551010802,170.092382654288,218.567364114555
"9145",1.84051692932389,0.56582406209143,0.0957454411437982,0.0297627863634101,4419.50065681922,0,0,0,47024.9350128591,854840.894058091,1747195.60573409,1290777.34885564,1199846.76218157,1999424.96950845,3797861.87211564,2681126.47794326,2541128.00042968,1987414.24249562,2401192.8891266,3296402.307576,2564044.10825485,1123307.37808146,1613277.32189463,4047319.04016103,99.4017705712688,68.6636894792845,100.024081245243,65.8052803144057,104.356907052647,323.008987174157,204.077755011067,188.377911586661,114.538644949063,263.373128027291,196.543270764844,176.331308221872,155.948525053919,191.603715113477
"9147",1.85489499103255,0.511433688408877,0.10267071295738,0.0383488674549268,4421.49608685126,0,0,0,45793.0468964191,832413.997475249,1620457.45310093,1194037.34691366,1104597.38975435,1834033.30465644,3444988.19467124,2411033.44982442,2261857.44341333,1767590.45991496,2136296.81071694,2941290.64233349,2288827.49696279,1012154.37419024,1460190.16489296,3043118.02809236,93.7238963138555,65.1484235627461,93.877208905807,62.6971565387599,98.2856835549424,309.514714895948,181.297717149606,164.724216075241,109.398638891937,225.989524811953,177.73855227495,160.548162715148,145.02554945929,162.819901473322
