"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11"
"669",1.99073202633712,0.508170082844371,0.114020417957412,0.0411263944574221,3074.97936082064,0,0,0,39738.3039322638,711047.02796639,1471701.19986759,1082431.94771332,969499.816502811,1575339.12333672,2783311.34355323,1837376.38260441,1692765.5344549,1562624.33811293,2046078.4148247,2555562.56526965,1604813.29955584,70.110883291875,55.4435724681905,75.727546312785,49.2630090265696,81.5500827601401,231.384107033645,138.500078667264,98.9195972850267,89.7162869246697,191.980862265156,154.778451056682
"670",1.76325442688151,0.62887547243461,0.100627035393195,0.0341750907120677,3074.23907959585,0,0,0,43242.5511982518,773720.594667488,1787332.8807399,1326774.09611066,1207475.38559741,1991108.78623513,3637243.80594837,2457984.47963403,2295052.35231428,2113585.72234009,2743013.59648167,3366844.24702446,2298006.94588607,86.5567452419882,67.6649719090147,94.2961282354522,59.6682779661205,100.888858255032,277.395202462516,168.72672399785,121.8961355369,103.902782623714,239.880979931942,186.177006130387
"671",1.82077562444162,0.610929092577411,0.1008919446796,0.0391499381749653,3075.06205633335,0,0,0,42510.0289938298,760628.831380007,1730035.51847833,1281928.2583143,1163103.34246608,1912037.34032824,3472987.62005078,2336836.32302469,2164230.9473382,1992399.73497393,2585736.92827297,3171540.48158786,1929012.526566,83.6620760425045,65.417608977104,91.1266950760959,57.6955964354819,97.5107383838942,268.282031681487,154.398590334074,110.608268541741,98.7185217051055,215.461016199813,171.973341043241
"672",1.67708323645943,0.593531698650724,0.0987520214751078,0.0445551886310381,3074.50788897311,0,0,0,43165.0076325856,772256.017858208,1745797.85955001,1297508.10751863,1181417.80718254,1950341.02319574,3566005.57335273,2395868.27051003,2199804.93315187,2033441.40698289,2657496.78130912,3292841.84891806,1826476.3435661,92.2619136090623,72.003097399948,100.636562346757,63.4223837383579,107.571270944099,294.394572130244,159.486315859899,113.356255574683,105.455976987358,218.683411578394,179.178284695157
"675",1.82220488865073,0.567092379081398,0.109144815828499,0.0310562482835823,3072.82252285565,0,0,0,41676.6819738569,745692.051388479,1627063.21823298,1203259.69765511,1087932.45468608,1784527.44214108,3213711.38425172,2150165.33331137,2011917.71490679,1857872.12651322,2428695.35467813,3026925.17378203,2379159.77224711,78.9986352093651,62.2173901017171,85.5888133599138,55.1343543089204,91.9560282397721,258.03198058905,170.373653057266,123.825534546644,102.043237999891,245.420253826043,186.725766568001
"678",2.07020518386852,0.451961878043526,0.106153742932785,0.0449275999966699,3072.60831044472,0,0,0,38463.6386274777,688240.720504635,1373300.3120277,1007238.00368299,896400.348933296,1446231.02326523,2526044.82464628,1642056.55611814,1485124.48736392,1373730.35060682,1808686.39149136,2281434.65525132,1378112.87396853,70.9290428612379,55.7187997961769,76.9931042936866,49.2923761835218,82.6011425874097,230.165028681622,128.804676274014,91.5031769680677,85.3467056287854,176.415346087972,144.786972840426
"680",1.96312008423075,0.438233081160025,0.105311407715294,0.0302837138767331,3074.3809543877,0,0,0,38643.0148484792,691397.986847878,1369688.75876927,1005963.95143038,896730.649989986,1450161.22779497,2540675.89395679,1649410.55889807,1506642.86084765,1400180.90439787,1859216.4520106,2386673.79930827,2135679.69636732,75.2271829686272,59.0520313638696,81.7030866305654,52.2159918123185,87.6181377054096,243.657074351145,159.987617952779,116.460978994598,95.1081174671858,231.254463466538,175.027498868615
"684",1.9068618226196,0.536926280457583,0.103751925194391,0.0287594788901285,3071.63192110764,0,0,0,40649.5959169656,727335.050496544,1556616.23950808,1148548.50499225,1033709.85164099,1686698.59135332,3014672.53885717,1998309.78997815,1852836.21143512,1711270.85230292,2240987.10462394,2806447.48245072,2421368.56226143,78.2833606773308,61.3673088202753,85.1083950679602,54.2144016887577,91.2001095396115,252.672789166256,168.751598984573,123.239317695682,98.7688230219259,245.64632592869,183.931501234845
"686",2.15784371909563,0.44194596708654,0.10277257473811,0.0432357798366572,3072.89713464275,0,0,0,37993.3928372938,679849.201642056,1347553.60629788,986844.049444959,875753.905923587,1407893.87100148,2446263.17394652,1583082.90728112,1426179.54350165,1317376.26107064,1731724.21574202,2181217.48353072,1367581.16794175,69.6539370472965,54.5554682128237,75.7750314692835,48.1690253686735,81.1594332517974,224.323050708999,125.351816712227,89.2567846047561,82.2563302822911,172.579181042699,140.551447637325
"688",1.82481922368918,0.481533524442885,0.102213020166917,0.0403286429685358,3074.30835386778,0,0,0,40055.0312706367,716614.890635343,1476141.74187168,1089047.53061468,978322.92526277,1594777.64057138,2838574.87281833,1862441.07217468,1696623.42441293,1576127.51763724,2086450.51468278,2653074.67469809,1762367.77190841,82.6919085618149,64.7351775673254,89.9917317278507,57.1383064581864,96.3596110146807,265.973929557149,152.253883538844,108.873282742758,98.1187728618945,211.609579264755,169.925067395874
"691",1.97351189140022,0.575217336860624,0.0907840214748662,0.0370218328147626,3074.78917719702,0,0,0,40981.2668895311,733311.809922366,1635033.82017564,1207500.32025849,1088299.19894535,1774665.92469418,3190869.35412709,2118976.30839662,1932386.05283901,1777090.07430103,2306375.19936303,2835634.52024384,1852342.96698393,83.4383564659354,64.6359596677563,91.5061861748378,56.6510661557028,97.4122201458623,261.168615819337,145.727264816066,104.757379059347,91.7712504022112,204.921579604361,161.695661695835
"695",1.63000995030633,0.626037227345642,0.0928584373285219,0.024660315064016,3074.63376892195,0,0,0,44207.7605426863,790909.066259705,1848035.46161548,1377171.14638639,1259181.14918971,2085540.13635949,3848303.13972089,2597838.07288228,2430227.6400517,2245889.32132493,2932671.15951724,3646522.85847547,3434352.21555477,99.334195601262,77.1012796597853,108.783392862593,67.6659947733379,115.929702477351,312.521217469168,213.037016006103,157.084468467197,118.846629662181,316.612084460626,229.621820383
"696",1.67985755650211,0.550937374822711,0.110769456010679,0.028929420459649,3073.53738350307,0,0,0,42276.8743555613,756326.636600308,1635286.22457281,1212541.28843448,1100047.79992425,1812451.3731046,3281581.78108323,2195467.28440304,2059731.75760636,1911045.34081735,2518665.19097792,3182935.2320069,2748285.25019463,84.798537950619,66.8770973353543,91.7782153713769,59.3169622489168,98.6826744881785,277.944349132855,191.019769517502,139.450209162637,112.002517300148,277.838469867746,208.291213765318
"698",1.64884303135219,0.574614327639924,0.0936687567136566,0.0323060889847021,3075.02604555158,0,0,0,42986.4083666855,769020.597751326,1724507.14438226,1282417.58666075,1167501.36681783,1926862.44297081,3524982.10086562,2356684.48307773,2173468.27756286,2014226.74664188,2646660.9387084,3322321.08841679,2535417.99542814,97.5679681597341,75.7880429930494,106.789913392696,66.5474762477176,113.852973943023,307.572392550121,184.958140237289,134.093326800064,112.068618898605,264.993274344692,203.279543170518
"701",1.71840361968996,0.633222972952738,0.097067151443754,0.0391228069900016,3074.43544426408,0,0,0,43655.8740078219,781096.183888925,1820623.1557485,1353491.60030694,1234131.20174127,2038401.28565561,3739798.14933172,2527955.49558759,2340380.89673506,2156410.63111493,2799626.3221474,3432330.855276,2065088.6219455,91.1868773195157,71.0548570326001,99.5761677407824,62.5230666755622,106.347065634046,289.812467838863,163.642135258767,117.235174595455,104.609168899186,228.381882461719,182.260471365478
"703",1.82450547338222,0.574520076356415,0.0963810137663246,0.0345552800260604,3071.5278526163,0,0,0,41802.3526123011,747946.487285994,1663407.41625482,1231577.4044249,1114549.87121082,1827373.8207891,3306331.50467238,2205483.87806136,2031344.959096,1874510.26713646,2446519.18513737,3037163.30033233,2143997.94929089,86.3333895229804,67.2305112379115,94.3197031805469,59.1330175801328,100.698003241701,273.940014431592,162.284875805064,117.16131672142,100.250300571738,230.372618678084,179.207718511085
"704",1.88289299298634,0.474821145126627,0.104457001685634,0.0282402936098931,3073.80689253486,0,0,0,39645.2795689987,709313.636997991,1448622.18007187,1067055.42988608,956298.337105677,1555004.11430639,2754339.91999526,1803988.37949276,1659553.72322633,1541014.91207261,2040539.04598525,2606189.53114188,2426999.4018693,78.8936305741316,61.8839633669754,85.7325767014736,54.6931725530951,91.9008443298878,255.04583632692,172.395661268704,126.044531592024,100.34230628645,251.573306006297,187.656456315329
"706",2.13686733276149,0.470836170579781,0.0909576065498441,0.0293288895991463,3074.96704664822,0,0,0,38527.7331714074,689415.355393975,1412310.64760505,1036412.07996588,922656.141422118,1486453.40377831,2606073.18725582,1691299.70825867,1530242.70002642,1412079.4788301,1852158.69083674,2331750.04338773,2057219.54843155,76.9498350660971,59.6194666575329,84.3801341750311,52.2601267541185,89.8343913987159,240.963125994967,149.195767798342,108.823738829869,87.8434568352748,216.600338648607,162.846292601095
"707",1.8402890215449,0.532071432303803,0.0942066632164596,0.0440081532060555,3074.08949349571,0,0,0,40917.2948269859,732090.486745504,1578934.21836857,1167227.99968525,1052516.75720373,1719843.97595678,3090910.67707219,2042787.8572509,1851159.31648626,1711930.11636489,2245124.90073734,2805404.31031696,1639952.96939549,87.0476389011649,67.6501790970969,95.2402681316467,59.4218856931595,101.567603684267,274.766953405533,146.010254417768,103.855363537457,96.2448106115836,200.539768534729,163.905678508586
"709",2.05590349282008,0.547919122925981,0.094870785218851,0.0287736312556202,3074.53143027207,0,0,0,40117.8183430679,717874.097750255,1557232.54655684,1146995.94689827,1029302.96510754,1671711.44648256,2977192.9576942,1966906.75044078,1807587.66357085,1662637.90647956,2162066.88117762,2676697.45283802,2256858.20351937,77.5144007193962,60.2785927680807,84.7714915595423,52.9688680789526,90.4342040793366,245.068289177282,156.481385772793,114.274851974139,91.6008807936226,227.769716520211,170.563581460793
"710",1.75176711235959,0.569130095633074,0.105005969730986,0.0395908261538881,3072.16100842361,0,0,0,42156.8112233258,754245.576302677,1658945.80174587,1229220.34242809,1114207.43502644,1832126.97292516,3317525.44021543,2220250.60349519,2053973.44679194,1898892.65556652,2485498.82885375,3095337.88046691,1945392.32542712,84.4797029814878,66.2974526133598,91.7702310917449,58.6123722906366,98.3993939166537,273.439496973989,159.765465157368,114.374189039729,102.456184964686,222.609659016394,178.086281212838
"713",2.14026137608848,0.461767806635229,0.101758813963471,0.0298940247016973,3072.77065971434,0,0,0,38370.1314296211,686592.920986857,1383196.9444831,1013999.57073617,901736.142476646,1452550.89055356,2535507.16776333,1647648.76274223,1502219.49119294,1386984.03810892,1821513.09609622,2298072.36563535,2006980.82357243,70.73246492021,55.350405513198,76.9994941783991,48.8417998214327,82.4294308104401,227.271450305395,147.632209505084,107.554386219068,87.4236821469726,213.773090630922,161.360744565089
"715",1.9231294248533,0.484544100352168,0.111599789038454,0.0360820131336097,3071.72956720507,0,0,0,39632.3994745172,709110.773522226,1448197.5655708,1065787.34916833,954613.48449856,1551735.38525845,2742427.44983366,1802304.09283553,1659344.94658413,1537405.30838539,2027189.13183383,2565627.14581336,1870942.92643449,73.6812506538668,58.1498771626246,79.7042527267107,51.5998312517818,85.7343082922699,241.932398731302,151.156961118333,108.834127382938,94.5161882133762,213.307263845334,167.422643345195
"717",1.64639902099781,0.556302263294433,0.112395271270687,0.0330275770053873,3073.75321915961,0,0,0,42624.3056219836,762520.175490325,1654369.3143624,1227765.66576392,1115543.9213118,1841253.47708653,3341456.51701329,2240573.66045617,2100192.23842777,1949074.7606418,2568602.62731806,3240688.49498413,2463480.57471523,85.6351453870317,67.6289234593156,92.5891587186606,60.0372080480327,99.6316523038064,281.65666257136,183.423088180037,132.796675398225,111.85249301699,261.999472924014,201.907593918828
"718",1.74852420220495,0.577296611379885,0.106776240179587,0.028755885349198,3072.22410377319,0,0,0,42337.9388678681,757490.795693155,1673287.81279047,1240071.15132964,1124756.43525218,1850831.13480597,3354160.20485104,2249878.79648725,2109892.84491535,1950542.41891615,2553465.61719819,3190304.98454519,2688573.00091305,83.6269378547353,65.7290725344714,90.7402903669202,58.1686958542142,97.3791527099652,271.742446024085,184.043850672205,134.408305078036,107.715148767219,267.911325544261,200.597546736809
"719",2.12255374398388,0.458758075616555,0.0994509222232238,0.0252062613891403,3074.50829335424,0,0,0,38384.5378883143,686844.666735267,1383886.05636202,1014809.89315179,902653.493870498,1454262.40639129,2540676.07819682,1649350.20350715,1505961.43285317,1391652.4336998,1830820.47292214,2319545.82992157,2394414.10543594,72.5236591988267,56.6347701058238,79.0698749193418,49.9065262595149,84.5481994229013,231.790164734443,161.778041929013,119.125686223889,90.8826170192184,239.728849537861,174.651228540453
"721",1.8209189982559,0.527365763846563,0.0972648000650171,0.0425375140172116,3073.13846296346,0,0,0,40937.0989548161,732430.884067779,1570002.38971308,1160656.15069871,1046733.64180547,1711400.20243515,3074100.97090012,2032592.22510225,1849392.38405767,1711814.57691464,2248691.91690519,2818807.56579685,1710475.96723879,85.9246519509437,66.9665395926415,93.8173567002346,58.9327699195583,100.206731388949,273.21576510446,149.464356539465,106.53129762396,97.6703999719625,206.231081688986,167.407380658455
"723",1.97412354573839,0.473079897712364,0.0975628935109097,0.037519762077353,3072.48036438482,0,0,0,39204.2580304141,701466.467780994,1436180.18807579,1056462.88760668,944416.881866689,1530130.53466192,2701083.36314816,1762025.66126686,1597093.01331929,1479013.03217365,1949623.02292245,2466594.10955833,1744332.19984953,79.0784664122947,61.6476813942705,86.32504218193,54.2618705122714,92.2181033961542,251.624058722377,144.882042311311,104.063635925386,91.5737103268349,203.360542958341,160.905578436616
"725",1.71566587652973,0.577939788044382,0.0913299080352288,0.0382457782479413,3074.47001908151,0,0,0,42573.531892604,761685.950413257,1713303.48977755,1272343.80076922,1156003.17087661,1902834.58533089,3471452.32232983,2317459.79051862,2118800.86143026,1959413.52063087,2565071.39877867,3195134.95132389,2063669.07477466,95.549244781569,74.0562400851017,104.748539681782,64.9303572759121,111.541083698274,299.482698379238,165.408556376091,118.666425034003,105.09426138507,231.563871376876,183.943552103551
"727",2.12101507415981,0.46185070448635,0.104014491653806,0.0427530568510003,3072.72495988644,0,0,0,38440.0561634167,687838.837949059,1383663.42517771,1014509.80802663,902556.492324761,1454882.6753514,2540599.32526573,1652569.56725019,1495152.73841266,1380334.82456295,1811341.44286414,2273739.04854497,1419657.79667303,70.2510621688548,55.0833900411231,76.3627656394283,48.670345411144,81.8390862053572,226.881078927258,128.070883097306,91.2550031847275,83.7992676997065,176.591217955101,143.493693175549
