"","par1","par2","par3","par4","log.lik","rec1","rec2","rec3","rec4","rec5","rec6","rec7","rec8","rec9","rec10","rec11","rec12","rec13","rec14","rec15","rec16","rec17","rec18","Biomass1","Biomass2","Biomass3","Biomass4","Biomass5","Biomass6","Biomass7","Biomass8","Biomass9","Biomass10","Biomass11","Biomass12","Biomass13"
"789",2.01862792619327,0.480150655126743,0.0991302303684984,0.0327499749341622,3924.08417598381,0,0,0,44301.8839499081,805369.466816288,1529627.27890688,1122656.10644776,1031322.75427933,1698796.72301719,3149974.56855157,2181990.17237642,2037101.70460066,1589100.57397982,1939802.74327206,2712813.94273784,2227265.1285919,731784.878457163,1149934.66054839,88.3484943491926,61.2176675209353,88.6999829494753,58.7905445059706,92.7013185232405,289.396420073089,178.135796544875,163.448602416535,102.840698065295,226.904602838306,172.732386563674,155.376262322164,138.552163864223
"792",1.88041320676529,0.494068399241397,0.101964874562384,0.0461043059737388,3924.9672762259,0,0,0,45285.6739584399,823192.533070787,1581495.87089148,1164080.8348841,1074607.83387904,1780407.49954202,3330691.11427349,2321280.31239461,2156229.11869339,1684284.30015853,2059542.61621905,2885057.18891352,2369618.21414357,777230.979383018,883806.256133995,92.9153005005527,64.5459415467413,93.1103536398029,62.0915943954374,97.4486904859913,306.352008679218,166.644499152894,149.723394304532,105.468245599312,202.594394939824,165.386595790163,150.077344920464,137.470014265655
"793",1.77539598268441,0.593908578319369,0.0983129016877211,0.0439217973520974,3926.18432569371,0,0,0,48086.920468672,874130.383255193,1823506.49302604,1349961.88419408,1259874.68250113,2108376.02107682,4032641.98252985,2868232.80699378,2702475.51620995,2115410.47951159,2579970.51520757,3588437.01112786,2926138.68929515,938404.458638433,1027511.99221595,101.062724804764,69.9755937297582,101.520099417355,67.168068730504,106.056038043008,330.411108360267,179.674888134853,161.901869015095,112.34334650294,219.868463175319,177.756259040972,161.112599982726,147.055664243696
"794",1.78281377809845,0.598996931460657,0.0914138835245479,0.033495701026239,3924.60671584419,0,0,0,48142.2168169174,875143.831876641,1846679.17051259,1367889.37910248,1277082.8964266,2136165.06946864,4095866.72892279,2908134.8210656,2749368.22617146,2152123.65414794,2624127.30549986,3649757.77553304,2983529.52389746,958293.531872161,1343088.30459202,106.205814215047,73.0663599656738,107.187529512111,69.8340506157353,111.580754152219,341.496503851875,199.704889243648,182.981424750761,116.043723978913,253.59455872299,193.95503755891,174.572565679338,155.965232841293
"796",1.78331785287688,0.534617282671216,0.103402976599919,0.0441540043864298,3924.44512112671,0,0,0,46739.0482154617,849582.983786774,1685306.96800275,1244625.30640065,1155999.13741985,1927485.51208804,3647602.83087321,2568681.10163094,2409663.47339703,1884777.48066125,2304348.90765561,3223451.5601024,2646503.93480781,862583.149975483,990699.655998008,96.9859454838939,67.4595070294151,97.0981414006219,64.949059172883,101.694683386002,320.818485162738,178.525785154805,160.815238744854,111.773896370454,218.306649435563,176.680526206827,160.158232136905,146.241587912606
"797",1.97529502047311,0.511324680210748,0.0973384913586955,0.0438484949651863,3923.94751083668,0,0,0,45121.9118730905,820276.090871876,1599832.38065379,1176512.0115471,1084809.22342474,1793178.94223837,3351411.44268742,2336583.60155866,2169779.560443,1693918.93954779,2066082.75939278,2881511.98803823,2353203.03828521,764985.527476799,891638.593448834,91.5012749449488,63.2989656959613,91.9753637999131,60.7233086617097,96.0374414077834,298.465333346985,161.592580175642,145.62291233628,100.994449214262,197.785782540926,159.849505561547,144.876566231055,132.219845670693
"799",1.72594583877743,0.551956029768946,0.0974206201820426,0.0324863152696058,3924.80333813185,0,0,0,47526.6341408896,863873.145546226,1749793.68499193,1295282.40285196,1207146.96155717,2018713.69791997,3849560.34561671,2717580.6668156,2568582.75213524,2010509.52840636,2458972.5737187,3441775.70122732,2836997.91004774,926221.607373834,1400022.77965985,104.655720944893,72.404420007992,105.192169073434,69.4617416989725,109.842542480565,341.439718679414,209.094176688655,191.951600348422,120.430741679251,266.633845430323,202.635792817826,182.235025583441,162.391456597925
"801",1.63238993695681,0.5558987821025,0.109742223529874,0.0421157275996782,3926.92204594167,0,0,0,48354.1440100874,878833.214429463,1768507.83517237,1311062.52675173,1225645.30320201,2059323.60383753,3937198.97201709,2798223.68349507,2657887.97038259,2082203.27959047,2550309.52228188,3575483.51703423,2948881.90006507,963009.093705913,1144880.18046825,101.531257075195,71.0088076058484,101.23557711733,68.6131434528311,106.35553415338,340.577694839229,198.541692655043,179.358458430731,122.812336587549,244.342404390275,195.877309892393,177.353058583318,161.371178115944
"802",1.94146107914943,0.521314584669242,0.0985137362067406,0.0359508158558137,3922.7465750561,0,0,0,45500.8617343211,827155.905419273,1625116.56991964,1196169.05078671,1104791.02032065,1829641.63650619,3430078.54097189,2398498.02883624,2248634.32131894,1756209.73983278,2142583.41291929,2989502.34815357,2447790.4528478,796853.126333991,1110190.34043676,92.2802027981289,63.9062619150002,92.6854017393428,61.3497084249064,96.8364255735784,301.839938774691,177.896915603892,162.282281105399,105.460114517985,223.720564313233,173.631153915768,156.574360678255,140.705105403975
"803",1.90377238273307,0.528499233553074,0.110746280791963,0.0435864760394625,3926.1070274324,0,0,0,45858.6497315645,833646.532271863,1628793.49036549,1199004.3814302,1108797.67956902,1840851.5811783,3450559.63181133,2427379.07457387,2290937.08502961,1789959.66428602,2184312.5327776,3047199.38724221,2491086.26854655,808732.293004273,937769.442376807,86.4972850599936,60.5456781799639,86.1907184688506,58.53550334344,90.5933073895257,290.772644157119,168.039844565926,151.487888015462,104.864204154981,205.843935193333,166.161733137687,150.57540578981,137.359691149929
"804",2.16765194600134,0.441163391509769,0.104212993821335,0.043450094174382,3925.11754959752,0,0,0,42954.8104052413,780915.258218017,1428810.18135787,1044380.81231632,952734.564314961,1558100.75208284,2845130.77747743,1953006.71215141,1803464.97506352,1404306.7584636,1712444.9105447,2392759.16645221,1955225.80557043,642628.417994657,794393.385697075,79.3418467377109,55.2262771748219,79.3917681621499,53.1960939029856,83.1832970141408,262.932483293699,147.757128189336,133.22828119123,92.133370896229,181.074993139425,146.075562768331,132.36317177133,120.717756024754
"808",1.71973993349672,0.544668231323583,0.103216001564862,0.0323015636186849,3924.75513906023,0,0,0,47408.5969473767,861714.693344152,1725959.3611352,1276948.05121015,1189412.01676712,1989307.00541239,3784363.03953926,2673307.30135402,2538803.90364842,1987149.50366565,2431560.36308395,3406708.77507978,2811596.00909282,920202.889550905,1408393.67892926,100.703091557101,70.0334611469292,100.831885291658,67.4198772942033,105.595429256848,332.973767912591,210.383838660017,193.204527454966,120.972671923809,268.488191406693,203.803271631518,183.256565020669,163.222687922349
"809",1.65256840184531,0.604497019651776,0.0976818229481146,0.034393491274002,3924.22844291658,0,0,0,49326.0139564532,896577.123393329,1894104.91125775,1406894.98712587,1319473.71062494,2219853.41837423,4283625.4462853,3059101.97344746,2914157.93109761,2283723.60494883,2789990.6298379,3891627.38784275,3195573.4482128,1030861.74226165,1414326.70804753,109.08804041381,75.4888711023413,109.628008601257,72.4323680641434,114.489645209538,356.119706607697,212.979517059607,194.822272413333,124.695146324266,269.471801295506,207.231951467339,186.654998560421,167.127912330227
"811",1.89745280260172,0.525679252408168,0.104196604455244,0.0314550035444029,3923.69930454313,0,0,0,45837.7743526435,833261.908046293,1635307.40991466,1204389.81507218,1113962.71268649,1848770.96519853,3471137.72274056,2435664.71749325,2307207.85477679,1802718.81343773,2200728.29564918,3073952.41257218,2523901.09868394,823609.85590947,1299947.46429395,90.6504817424237,63.0968010013401,90.7084842007636,60.7767113172877,95.0397017043697,300.397345922588,192.974779301727,177.512230076873,110.102933898285,247.168577301043,186.586439277816,167.653915257895,148.987261040689
"813",2.12511031412561,0.50239960958899,0.104620612397041,0.0389090920005684,3926.9685778366,0,0,0,44235.5062460181,804209.833628551,1541349.42109961,1129741.0002567,1036807.34774748,1705624.26557893,3153371.29538876,2194114.36518197,2055575.59079181,1602668.12771482,1950612.46577832,2712579.69044285,2206725.60263412,715142.908322342,929930.637349656,80.702839994339,56.193649750308,80.7322596263636,54.140658165873,84.6047492727839,267.686917143335,157.321593100246,142.812109982341,95.3029720649114,195.714512379573,154.38562512414,139.505861143896,126.161848693155
"814",2.01738557417017,0.490477884818389,0.104651036853346,0.0441341110886415,3924.23206659929,0,0,0,44506.4096391652,809092.747343997,1541012.70533614,1131047.01241292,1039784.8371786,1714626.15700404,3180711.85456759,2211676.41750615,2060061.06720368,1607246.0275291,1960739.2569314,2737169.64686875,2236893.10691745,729967.593646846,859304.292760699,84.9944277346678,59.1834702321885,85.0237348672776,57.022248865796,89.1034046232152,281.941054213311,157.838731132322,142.184297728151,98.8106046133516,193.021657544331,156.202681575337,141.59381661118,129.285987808382
"818",1.88858958726409,0.549073108583676,0.10040703664968,0.0425957997511513,3924.19005387886,0,0,0,46370.0023765999,842948.327625958,1690506.13215437,1246548.88073067,1155453.6595155,1920754.85291406,3624804.72447575,2552576.19685192,2395140.79465852,1872103.24543928,2283141.32034814,3180043.76359466,2595647.08330286,838675.878119248,976201.565316391,93.5540732981151,64.899310083111,93.8467506839684,62.3739188942917,98.1431326266361,307.357195651021,170.867562466834,154.25188416822,106.003466232279,209.960932432916,168.701473285475,152.790255307315,139.140710931598
"819",1.76123605047356,0.581404696298219,0.102140215109908,0.0299340226684524,3924.29574793834,0,0,0,47918.7378016902,871054.066774611,1793306.38036924,1327120.15709461,1237838.05116315,2071566.92703177,3953882.87538877,2810040.12839542,2689616.56554019,2105309.05416396,2569915.87093335,3583314.45596465,2941182.91519639,951400.619027414,1508559.68317481,99.0790656402177,68.8384774565658,99.2756346287897,66.2277422271669,103.910282031843,326.805240932773,212.693769410841,196.260424381929,119.580106827584,274.277691731687,204.925523817808,183.880823427638,162.707051358317
"820",1.97022530289778,0.571268533653641,0.0957040290999991,0.0296908933904933,3926.74865830733,0,0,0,46329.0961610677,842251.241794714,1722407.20690644,1269395.48142155,1176050.1587426,1951848.50085251,3684628.84597845,2598050.29879253,2463828.87956709,1925106.5241958,2342855.55717082,3251943.66118581,2649369.01066547,851026.773425881,1353926.40813135,92.8873647550456,64.1612809344827,93.4715094873833,61.4887279266759,97.5184270727543,301.810299960843,190.858277072831,176.202156093392,107.04136988455,246.393992280347,183.779938983793,164.869446708381,145.780672934052
"821",2.08974386253486,0.488837005509607,0.106840033464896,0.045400760937184,3926.63790014961,0,0,0,44141.9017308275,802491.847594609,1520794.38586869,1114641.74881937,1022649.89195102,1682626.28859284,3107598.01597319,2158915.48811784,2011655.63342248,1568533.89718273,1911168.73411455,2662791.33465304,2168925.85964546,705314.254881992,806137.034856405,80.840942997506,56.3983850396965,80.7547360789633,54.4069624219158,84.7200906727583,269.46766402883,150.792341861206,135.605707286207,95.0720782371944,183.702057560265,149.505101247853,135.615765555795,124.084832525009
"822",1.65763450493779,0.547968377761617,0.108564065569834,0.0446650311950646,3927.07605113874,0,0,0,47960.9968831166,871702.606047544,1744424.48394033,1292175.5142106,1206245.95478739,2023501.35511613,3859630.98137925,2736346.31962118,2586253.35679039,2025447.04862241,2480517.93328444,3477465.24836945,2865517.4856949,935987.821795377,1059675.6818464,100.755826126157,70.3959483945726,100.537558498084,67.9762975739748,105.56238451983,337.117256459797,191.244689928752,172.152947995523,120.084794606721,233.496597591494,189.410499179888,171.745897355063,156.955325718889
"823",2.09628530167738,0.504421915955632,0.0950593334845143,0.0291969328696265,3926.14504416818,0,0,0,44401.6461643867,807222.61804379,1564947.34296254,1148353.51965679,1055034.37904186,1736270.95349394,3223557.53899906,2238204.82897879,2096042.22134315,1634634.29146101,1990531.36001794,2771400.57127674,2263406.94222182,736516.771722057,1255543.08292916,87.7383809417837,60.568457475515,88.3287131497299,58.0223517084332,92.1225468966744,284.639190889529,180.801814725019,167.093751568259,100.889441500851,233.94587964481,173.886603794258,155.921275084033,137.665244028357
"825",1.91848810513949,0.547263043189913,0.0999235319055332,0.0432354113040699,3924.71747396645,0,0,0,46153.4361560753,839024.318238778,1679785.35129673,1237882.87345159,1146295.2975743,1903307.16150679,3585615.94709141,2522353.83495011,2363276.07563171,1846708.34827041,2251187.98876005,3133441.01508359,2554437.31663703,824428.615724232,946161.98589956,92.4206556297228,64.0851861631699,92.7394717809347,61.5736892148332,96.9616724774418,303.294112215791,167.258455822661,150.857292931915,104.161657216921,205.111226127953,165.300965809858,149.765597349285,136.538667162654
"826",1.68729960243486,0.555125807324248,0.110744185406414,0.0358861982802293,3925.31126115661,0,0,0,47892.3706403112,870492.021582178,1745865.70840883,1292359.29061872,1205700.51210851,2021298.44130828,3850351.77372133,2734088.56035056,2613292.77823588,2046263.3999152,2504000.28716648,3506720.05891659,2891147.72756771,943756.049512803,1298687.92885388,97.5957973245276,68.3142055742502,97.2500234007686,66.0460319103988,102.217415113115,328.080367470082,204.849057708473,186.889643423081,121.376915807339,257.678743210877,199.912066097369,180.265003105026,161.970911759756
"827",1.94814268716452,0.522975857060586,0.0909812481918044,0.0369629545821636,3924.28024079539,0,0,0,45497.3559702382,827096.210529178,1639061.25577586,1206995.44086104,1114968.2380023,1845398.56954483,3466477.93428892,2418418.26367643,2249288.43554882,1756662.37307515,2142700.06811399,2988409.67342777,2444939.00211105,795019.494503394,1077071.61174458,97.5376809534329,67.0753122682362,98.4687167271284,64.0902462014263,102.48143116452,313.288125113704,175.243194133049,159.586157739277,104.688489099,219.546149676643,171.369668643563,154.647563156564,139.286042846696
"829",1.79445364689295,0.505766453964545,0.109885846368913,0.0323225797608258,3926.01307910002,0,0,0,46041.5768063831,836885.036296987,1614109.85324697,1190056.12714312,1102219.92097382,1834125.76990176,3447041.23297918,2417751.93632691,2293116.97145384,1792857.54186829,2195071.87195244,3081703.6173013,2547608.22623961,840233.316233993,1325405.471473,92.2758383316261,64.5436119229933,91.9987507652276,62.371036721729,96.6582145430359,309.626808916263,201.565683099718,185.098895095617,115.924103234696,257.211686954994,195.269937906902,175.586636282181,156.399893819375
"832",1.6793253305376,0.59110135326389,0.100364827825012,0.0300250262441937,3924.50822693322,0,0,0,48784.5492445066,886742.362045191,1847306.09162292,1370351.57351258,1282650.26569768,2154333.94190632,4139403.52642744,2950001.3973931,2823844.38541874,2212142.46240683,2702995.88577533,3773644.12889585,3104553.68703305,1005412.04835074,1583999.20738077,105.244269787321,73.0061390850901,105.57646656989,70.163525379706,110.407512343716,345.729796445147,222.752959582833,205.503264229226,125.349525054498,287.130418288617,214.664043386396,192.635460062164,170.498824340486
"833",1.85202562582008,0.501975505008361,0.103496062537833,0.0287347693641983,3926.30550928623,0,0,0,45612.0522850964,829114.174753667,1601405.37854978,1179617.75391397,1090509.12597294,1809732.6873281,3393890.80003579,2371460.47916134,2240454.61789522,1750721.79250411,2141620.98496016,3003481.31586411,2480464.00763982,817657.053315983,1441553.82666509,93.3272071457297,64.919957995568,93.4295007829489,62.5074052410284,97.8568677486356,308.780623363195,206.202096726919,190.759108077128,114.507396554913,267.392566488403,198.087578067221,177.542722487635,156.534074747143
"834",1.88070477634542,0.552367535369729,0.100556020698098,0.0319354418382551,3923.490780739,0,0,0,46486.390453888,845062.391133601,1699073.06395692,1253182.81579499,1162153.44283533,1932849.70794593,3650844.9777616,2573066.6076674,2439727.80700853,1907166.33618941,2326146.39206329,3241781.75896638,2654715.13380887,860281.216741031,1307593.75293079,93.84491876205,65.1097747669375,94.1292341497598,62.5817490700832,98.4458851675351,308.418738824695,193.364017855523,177.70135772256,110.816787134468,247.153520464832,187.164400202526,168.242923273587,149.704890655351
"835",1.71018735323411,0.597408647691715,0.104020382556888,0.0368569832000685,3924.60557384451,0,0,0,48674.0504160253,884763.593681721,1842667.87206639,1365714.20587105,1277350.29583081,2144138.78650828,4111262.23110637,2935677.49372793,2805412.39777447,2197264.35651136,2682487.46435963,3737880.61163653,3061977.62004552,986236.302858797,1271823.92252579,100.69954610096,70.0805686473296,100.775518925028,67.4967923700338,105.578270250129,333.565955167372,199.864260881207,182.039868813088,119.302526383697,250.490154010813,195.40784416652,176.326895650925,158.775238555003
"836",2.00003902535796,0.538217835964818,0.0931044685834722,0.0375029725162166,3924.42595444334,0,0,0,45516.6420275576,827475.983458142,1653423.22826838,1216835.08770041,1123727.04423268,1858881.99052353,3488807.32271474,2440847.47668765,2278767.65563839,1779313.34550722,2167007.18545428,3013416.54372662,2455118.77025195,792763.900365257,1041435.76176883,93.3874954705115,64.3505401960583,94.14120700962,61.5699652815721,98.0858455269025,301.532438924179,169.677953926338,154.379376923692,101.767847436884,212.152056518246,166.093056137,149.942443582865,135.205351381202
"839",1.95307533738447,0.548291166344479,0.0906146166305536,0.0336274192745174,3924.57279086718,0,0,0,45973.3953863453,835766.675496543,1689453.0094276,1245079.9936411,1152249.57157184,1909895.9828977,3601593.22950378,2524485.26529866,2363283.84040533,1846237.73859771,2249432.69052803,3129674.02665983,2554952.27495652,825570.445101002,1194052.60375106,97.5855511188199,67.0847481837375,98.5420639334726,64.0841402733077,102.538095052203,313.155799113074,181.982426071726,166.702153487915,105.86470293475,230.965385720541,176.791652359983,159.141165975509,142.225369926727
"843",1.79497763179132,0.580899526281552,0.0905978107546335,0.0284133866277418,3925.67183872894,0,0,0,47660.857437558,866386.658540317,1803887.5598756,1335172.42148301,1244466.86686133,2078356.45833325,3972916.49575969,2809807.12614995,2659191.60206739,2080900.97487096,2538758.79404395,3537170.17487977,2900803.48365749,937431.777202095,1558875.95877749,106.195409203245,73.0023837125964,107.237563420278,69.7363327647236,111.58522820953,340.770880057979,213.901868224595,198.021892485675,118.37660062189,277.801904316153,205.31765307944,183.964925904643,162.034318829944
"845",1.81215036561687,0.556310171856548,0.104500365585543,0.0283339643599298,3924.98406449945,0,0,0,47012.7978529826,854596.910841194,1719734.3970563,1270023.26016951,1180401.83790822,1968959.53676693,3731116.57743076,2638419.80740922,2522705.40332258,1973248.05080971,2409282.79478015,3363437.41490919,2764302.03316533,898836.172563005,1531346.07678228,94.7187132631076,65.9460124215877,94.7606314472225,63.5323151250525,99.3001578084353,314.092315236862,212.159394949454,196.443266048544,117.311891207459,275.643748460932,203.603948582028,182.415112019393,160.629209032074
"846",1.88147995250541,0.538664497898809,0.094807745681485,0.0438160817893437,3924.42221635421,0,0,0,46199.0797179687,839830.596236715,1680949.36769562,1239776.74553763,1148707.38805986,1908030.68988643,3602123.04617485,2526940.36674685,2351396.69853363,1837774.05196845,2242523.10054599,3127073.80400056,2555450.97264434,828070.896106937,948244.657283134,97.9470330291342,67.5999894680869,98.6228958739618,64.7481593307506,102.845597786416,317.565314971344,169.696839395272,152.933086616995,106.039674247107,207.725992894488,167.85819072042,152.132330770595,138.83411960287
"847",1.84820506299371,0.497485644845259,0.100128605079656,0.0320845748854908,3925.71086107182,0,0,0,45540.2261258663,827802.156653985,1598539.49201983,1177689.02188354,1088576.72160859,1805892.18371831,3387816.59784136,2362748.16494558,2217477.84830474,1732721.16275225,2120151.07223901,2974506.2025824,2455857.16750501,809838.727282512,1291620.89129188,95.7919090802811,66.4350965353564,96.1092952872585,63.8393345595783,100.495246312009,314.50677834906,196.352596270919,180.395188703228,112.682873295274,250.813311591907,190.12002037433,170.921449955361,152.148742717773
"848",2.11662592231096,0.488873270717057,0.0896467161220375,0.0300497041844041,3927.24879660649,0,0,0,44024.852717704,800372.399229799,1540515.30680946,1129840.83673507,1036350.56285412,1702000.06276643,3152926.68912195,2177921.71150956,2022403.01114425,1576594.41395005,1920444.40864016,2676325.81518756,2187313.55673639,714028.897235338,1199821.82957954,90.7725271846315,62.3432827834841,91.7239297687663,59.5174684905728,95.3949991317386,290.58740328516,176.664056336352,162.975022769922,99.4384281806478,227.69589206734,170.258812533247,152.790522140019,135.242357434353
"849",1.87212572817059,0.560956230839679,0.0929442754954863,0.0444666714603192,3925.61588692919,0,0,0,46717.8249911461,849270.998472119,1733026.41091366,1279544.78186205,1187953.12162473,1976417.44827414,3748011.54460483,2639362.36604017,2457911.67267753,1921707.47790098,2343085.88521485,3260812.25448617,2658114.04286345,856173.707425145,948631.844647122,99.8959763049686,68.8249653891327,100.713270230775,65.8443840225332,104.924582870253,322.420833200409,169.612450235609,152.721160462897,106.38249978592,207.209569917605,167.936880291004,152.25844299206,139.100587531826
"850",1.65499403705908,0.558431780973899,0.100429717680499,0.0376188958873578,3925.51496939906,0,0,0,48226.9057030059,876546.68507451,1782635.32756075,1321857.68249086,1235407.68945682,2073050.84165128,3970158.94521491,2812939.14751822,2658291.08856033,2082164.52885422,2548997.75844539,3571396.95252963,2945798.26294588,961651.215207129,1265100.11793473,106.741282603556,74.0489043507447,107.073609194939,71.1684422869247,111.976798527773,350.700061928668,204.794118514837,186.293799664501,122.933080633132,255.950375147929,200.509766600005,181.027031082057,163.275008686923
"852",2.00575696495257,0.528368991350733,0.104069324360889,0.0381363782512219,3925.06373568165,0,0,0,45295.6534398981,823455.789492789,1614795.8462531,1186986.4921588,1094830.91541666,1810866.48787121,3382241.55951416,2370055.02934356,2231958.59927315,1742450.47661863,2122747.61788875,2954117.19329149,2408535.76960041,779504.027840382,1016762.08088569,85.8312730950735,59.7357481180101,85.8932957242293,57.5350035627669,89.9889588706998,284.346238948853,168.040132935388,152.730977655418,101.246226753997,209.623100883195,164.67870694735,148.730112320687,134.291036683106
"853",2.08147700147826,0.496212898836215,0.101709082873027,0.0345019987715358,3924.36097893361,0,0,0,44316.317681157,805663.20952881,1542898.23390856,1131642.37075666,1039206.71452841,1710699.35306612,3168643.18696003,2201553.12201108,2062543.71753622,1608501.39141044,1959777.28275246,2731001.90659881,2230429.62438975,726713.73879111,1066843.77081574,84.093098660411,58.4040868106202,84.2837924520119,56.1748100129545,88.1996522165588,277.102318924881,168.863390873878,154.436841345337,98.9544369991733,213.561679471812,164.342596085889,148.03675793393,132.584352980898
"856",2.06933950996853,0.482403192808126,0.0967523074881363,0.037227595056845,3923.62881963506,0,0,0,44112.6440821542,801950.025656272,1527263.30959639,1120215.71080146,1028001.21870645,1690676.55328546,3130053.06375955,2165784.28321506,2010893.54747912,1568053.945085,1912020.53821094,2668651.81788237,2182586.04692976,713737.147765101,988627.553521573,87.7314952960858,60.6584852789467,88.2207991711092,58.1693938415959,92.0896181476046,285.771495806706,164.493790442768,149.730943675976,98.4596627719948,205.877889964243,160.936890110192,145.259815617098,130.905743097128
"857",1.85266943934217,0.571281959746371,0.103955606093167,0.0438654865977645,3926.56907184461,0,0,0,47059.031724353,855470.846782107,1739712.13662886,1284317.98097789,1193560.12755377,1989868.28924449,3771042.11860695,2672100.9414031,2523213.73543341,1973325.61742607,2405805.54662144,3346622.62854958,2727467.99519606,876976.065827454,976141.749146321,92.9968874150703,64.7163218422903,93.0709691197234,62.3279769130531,97.5034283124847,308.006173405816,172.263242057042,155.235394119374,107.674130149482,210.835391967904,170.409401050595,154.448792321213,140.959869769214
"862",2.01192413439012,0.499278492410148,0.0996370129627182,0.0332826383272659,3923.44063576999,0,0,0,44702.4132001935,812658.477386711,1565620.25785889,1149940.64092098,1058193.56497246,1745882.97328627,3248465.38172882,2259580.64786736,2116723.49752957,1651745.60144205,2014689.35098936,2812332.78105864,2303771.99550949,752821.720329574,1145371.39968566,88.3133561107402,61.2213436692402,88.6348476941698,58.8119842526144,92.6568506641117,289.622712324554,177.45976798522,162.664022759974,102.92869884368,225.543975752023,172.272942500921,155.030569525637,138.432031531842
"864",1.80275306344445,0.578238683891286,0.101122446424441,0.0401049274561195,3924.3325692994,0,0,0,47548.1173892274,864339.700119041,1774953.75405159,1312299.85301776,1222164.62727072,2041683.26856967,3887109.59235521,2757819.15343089,2609125.39710443,2041516.06880859,2490386.91344423,3467366.02676309,2832798.38536712,912329.310473459,1099991.34341106,97.5035559893393,67.6824537984049,97.7624011615095,65.0764368304502,102.27459282406,320.860719173495,183.230923689372,166.022612544069,111.898760379789,227.006486414239,180.180528171686,162.940349943245,147.703116604612
"865",1.75422382630011,0.537419699612417,0.0998334603399235,0.0361681974922983,3924.09085318651,0,0,0,46999.6088524229,854300.492624318,1705708.86124246,1260976.97504854,1172686.06132359,1957429.64482618,3715706.02237211,2616404.86156417,2464382.33997327,1928147.20802809,2358568.3066306,3302838.68195426,2720899.81552265,889723.964413859,1229734.21441214,101.141365554546,70.1265038851169,101.496325952426,67.3746147845021,106.112410183906,331.843302536846,196.386621355392,179.081967311415,116.6164877322,246.768890679152,191.757597497513,172.947568593491,155.495004038703
"866",1.77123713060447,0.519546176708184,0.0983973982125653,0.0446374700362262,3926.29907470095,0,0,0,46490.9598613596,845049.650420401,1665849.16709911,1230424.44152447,1142124.5168805,1902823.65339854,3599732.39048122,2523802.49681457,2349752.23796623,1837782.27361533,2249068.22090077,3152237.82807395,2594118.95935759,849574.978690919,979929.171960315,101.236301086271,70.1011637269984,101.688722679301,67.2920454069309,106.236729977287,331.044208482183,179.019538499885,161.15420762917,112.391045625773,218.588735866444,177.29545019635,160.758297488761,146.907306295571
"870",2.00147691595156,0.497194830565486,0.102538402409444,0.0287716413240333,3925.24813783813,0,0,0,44713.4483384784,812853.683931316,1559677.59763917,1145486.49343828,1054126.34852609,1739792.61250723,3235332.30841292,2251912.81035147,2122312.85195525,1656205.23774117,2020819.46439202,2823173.80968938,2317480.449002,759323.312506569,1329704.95586852,86.9409852754388,60.426475345061,87.0907440360236,58.1483664141676,91.1745497578233,287.028531319469,190.688410201582,176.393088383111,105.933708231202,247.232043644215,183.201328018525,164.20630820233,144.792222612406
"872",1.86564576271926,0.511018630876806,0.107302090967328,0.0292111187948678,3925.47067891486,0,0,0,45721.0481999827,831111.421718291,1609910.56903317,1185606.71860939,1096251.36475412,1819884.59296101,3412041.06958608,2390777.12909838,2269604.14396848,1773489.49582826,2167897.26613378,3036013.73094475,2502540.39035427,822045.29460012,1413656.07532101,90.2722763488029,63.0031809716181,90.1493114284008,60.7944507466221,94.5971908937756,301.210490642335,203.10674947133,187.701845636246,113.352501352993,262.78963015524,195.345259681332,175.165274062258,154.662687101354
"873",1.73871125483714,0.606742041366195,0.106504155950471,0.0293006773170419,3927.04989403261,0,0,0,48653.8265942242,884423.600442116,1847910.80956189,1368758.53711905,1279704.12705346,2147299.1857066,4112467.58076353,2942912.8990244,2846577.32802196,2229215.2797811,2719336.51102663,3784777.69393475,3101151.7356663,997355.614436805,1578843.0086708,97.38147157974,67.9181299244156,97.2986083739549,65.5074456389332,102.059655275246,324.362407199924,217.619986296173,201.075678373181,121.564695859629,281.450130313119,209.349992471248,187.739280468122,165.80967888844
"874",2.00880471745756,0.53461284501615,0.0955989805781044,0.0359742094594188,3924.1405695095,0,0,0,45400.4552554758,825365.177135717,1640052.32747719,1206444.77664338,1113487.43065415,1841305.52876225,3449888.546843,2413607.37479058,2260685.35419719,1764987.07331259,2149592.0098754,2989823.87352641,2437167.38702545,787828.912673408,1078975.37250578,91.1773005379369,62.9739457165042,91.7572121698991,60.3469257586839,95.7247641589766,296.179384199993,171.885991824204,156.792616003287,101.915203966079,216.142034170905,167.771933220538,151.293316816427,135.966506355687
"880",1.68670944729917,0.596387461443085,0.0993605735766908,0.0430553013612929,3925.54358552326,0,0,0,48844.4444783011,887842.425283842,1858609.77515471,1378817.39373674,1290776.96329019,2167869.05263556,4167941.17636317,2971845.59494352,2807860.86472966,2199580.12640269,2686342.06714662,3744509.292453,3064645.08843575,986533.827456308,1104119.99264637,105.554971740156,73.1554652265648,105.95868282785,70.2647759384239,110.75140739546,345.943967787826,190.542057956831,171.901212919277,118.535143165212,233.796411257545,188.260177992039,170.549499624954,155.438485914616
